"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1193761|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa punctata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|punctata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5.1 G|Renewal|Fresh water|Lab|NR|Total||0.007||NR||NR|%|||||||||||||||||Total||0.007||NR||NR|%|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|304456|Concurrent control|Not coded|||SAFE CONC| ||29.8*|||||C|||||||NR|||||||||||||NR|   |Sornaraj,R., P. Baskaran, and S. Thanalakshmi|17380|Effects of Heavy Metals on Some Physiological Responses of Air-Breathing Fish Channa punctatus (Bloch)|Environ. Ecol.13(1): 202-207|1995|
1207903|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|FEMALE, 35 MM|Static|Fresh water|Lab|NR|Total||270000||NR||NR|ug/L|||||||||||||||||Total||270||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1030642|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Fundulus diaphanus|Banded Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Fundulus|diaphanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||63.1||NR||NR|ppm|||||||||||||||||Total||63.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|54267|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030645|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||10.0||NR||NR|ppm|||||||||||||||||Total||10||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|34816|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
2149603|7440020|Nickel|Analytical grade|Unmeasured|Not reported||NR||NR||NR|Gambusia affinis|Western Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Mature||NR||NR||NR|Not reported|Not reported||157||NR||NR|mg|Not reported|2.7 CM LENGTH, 2.5 MM WIDTH|Renewal|Fresh water|Lab|NR|Total||13.59||11.975||15.434|ppm|||||||||||||||||Total||13.59||11.975||15.434|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|SALTS TESTED|33528|Concurrent control|Acute||3 REPLICATES, 10 ORGANISMS|MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Sharma,S., S. Sharma, P.K. Singh, R.C. Swami, and K.P. Sharma|158330|Exploring Fish Bioassay of Textile Dye Wastewaters and Their Selected Constituents in Terms of Mortality and Erythrocyte Disorders|Bull. Environ. Contam. Toxicol.83(1): 29-34|2009|
1207900|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, 25 MM|Static|Fresh water|Lab|NR|Total||350000||NR||NR|ug/L|||||||||||||||||Total||350||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1030643|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Fundulus diaphanus|Banded Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Fundulus|diaphanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||50.0||NR||NR|ppm|||||||||||||||||Total||50||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|54267|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1207899|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, 25 MM|Static|Fresh water|Lab|NR|Total||310000||NR||NR|ug/L|||||||||||||||||Total||310||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1207906|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8 MM|Static|Fresh water|Lab|NR|Total||150000||NR||NR|ug/L|||||||||||||||||Total||150||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1030652|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone americana|White Perch|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|americana||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||16.0||NR||NR|ppm|||||||||||||||||Total||16||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|46260|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1193762|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa punctata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|punctata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5.1 G|Renewal|Fresh water|Lab|NR|Total||0.009||NR||NR|%|||||||||||||||||Total||0.009||NR||NR|%|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|304456|Concurrent control|Not coded|||SAFE CONC| ||29.8*|||||C|||||||NR|||||||||||||NR|   |Sornaraj,R., P. Baskaran, and S. Thanalakshmi|17380|Effects of Heavy Metals on Some Physiological Responses of Air-Breathing Fish Channa punctatus (Bloch)|Environ. Ecol.13(1): 202-207|1995|
1207898|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, 25 MM|Static|Fresh water|Lab|NR|Total||150000||NR||NR|ug/L|||||||||||||||||Total||150||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1223186|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|6.0 CM|Renewal|Fresh water|Lab|NR|Total||1.64||NR||NR|ppm|||||||||||||||||Total||1.64||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Concurrent control|Not coded|||| |||||||NR||6.4|||||mg/L||7.1|||||||||||NR|   |Alam,M.K., and O.E. Maughan|45566|Acute Toxicity of Heavy Metals to Common Carp (Cyprinus carpio)|J. Environ. Sci. Health. Part A, Environ. Sci. Eng. Toxic Hazard. Substance Control30(8): 1807-1816|1995|
1030659|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||10.4||NR||NR|ppm|||||||||||||||||Total||10.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030657|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||38.3||NR||NR|ppm|||||||||||||||||Total||38.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030658|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||28.9||NR||NR|ppm|||||||||||||||||Total||28.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1223178|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3.5 CM|Renewal|Fresh water|Lab|NR|Total||1.30||NR||NR|ppm|||||||||||||||||Total||1.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Concurrent control|Not coded|||| ||15|||||C||6.4|||||mg/L||7.1|||||||||||NR|   |Alam,M.K., and O.E. Maughan|45566|Acute Toxicity of Heavy Metals to Common Carp (Cyprinus carpio)|J. Environ. Sci. Health. Part A, Environ. Sci. Eng. Toxic Hazard. Substance Control30(8): 1807-1816|1995|
1223179|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3.5 CM|Renewal|Fresh water|Lab|NR|Total||1.54||NR||NR|ppm|||||||||||||||||Total||1.54||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Concurrent control|Not coded|||| ||15|||||C||6.4|||||mg/L||7.1|||||||||||NR|   |Alam,M.K., and O.E. Maughan|45566|Acute Toxicity of Heavy Metals to Common Carp (Cyprinus carpio)|J. Environ. Sci. Health. Part A, Environ. Sci. Eng. Toxic Hazard. Substance Control30(8): 1807-1816|1995|
1223187|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|6.0 CM|Renewal|Fresh water|Lab|NR|Total||2.30||NR||NR|ppm|||||||||||||||||Total||2.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Concurrent control|Not coded|||| |||||||NR||6.4|||||mg/L||7.1|||||||||||NR|   |Alam,M.K., and O.E. Maughan|45566|Acute Toxicity of Heavy Metals to Common Carp (Cyprinus carpio)|J. Environ. Sci. Health. Part A, Environ. Sci. Eng. Toxic Hazard. Substance Control30(8): 1807-1816|1995|
1164311|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Egg||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||60||NR||NR|ug/L|||||||||||||||||Total||0.06||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s) post-hatch|Not reported|NR|8022|Not reported|Not coded||DECHLORINATED TAP WATER|LC10,1| |||||||NR|||||||NR||7.6*|||||||||||NR|   |Birge,W.J., J.A. Black, and B.A. Ramey|14527|The Reproductive Toxicology of Aquatic Contaminants|In: J.Saxena and F.Fisher (Eds.), Hazard Assessment of Chemicals: Current Developments, Academic Press, New York, NY1:59-115|1981|
1061547|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|FERTILIZATION THROUGH 4 DPH|Renewal|Fresh water|Lab|NR|Total||50||NR||NR|ug/L|||||||||||||||||Total||0.05||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||28||NR||NR|Day(s)|Not reported|NR|8022|Concurrent control|Not coded|||LC1, MEAN TOXICITY INDEX, PHENOL| NR|||||||NR|||||||SAT||||7.0||7.8|||||||NR|   NR|Birge,W.J., J.A. Black, and A.G. Westerman|4943|Evaluation of Aquatic Pollutants Using Fish and Amphibian Eggs as Bioassay Organisms|In: S.W.Nielsen, G.Migaki, and D.G.Scarpelli (Eds.), Symp.Animals Monitors Environ.Pollut.1977, Storrs, CT12:108-118|1979|
1282923|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||15000||NR||NR|ug/L|||||||||||||||||Total||15||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/UNPUBLISHED LC50//|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NICKEL|8022|Not reported|Not coded|||| DOSES/NA ug/l//TESTID/12//|||||||NR|||||||NR||8.0|||||||||||NR|   DOSES/NA ug/l//TESTID/12//|Sloman,K.A., D.W. Baker, C.G. Ho, D.G. McDonald, and C.M. Wood|73000|The Effects of Trace Metal Exposure on Agonistic Encounters in Juvenile Rainbow Trout, Oncorhynchus mykiss|Aquat. Toxicol.63(2): 187-196|2003|
1164310|7440020|Nickel|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Egg||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||90||NR||NR|ug/L|||||||||||||||||Total||0.09||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s) post-hatch|Not reported|NR|8022|Not reported|Not coded||STEELE'S RUN WATER|LC10,1| |||||||NR|||||||NR||7.8*|||||||||||NR|   |Birge,W.J., J.A. Black, and B.A. Ramey|14527|The Reproductive Toxicology of Aquatic Contaminants|In: J.Saxena and F.Fisher (Eds.), Hazard Assessment of Chemicals: Current Developments, Academic Press, New York, NY1:59-115|1981|
1298052|7440020|Nickel|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||3||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|0.8 CM LENGTH|Static|Fresh water|Lab|6|Total||0.6||NR||NR|ppm|||||||||||||||||Total||0.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NICKEL|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/38//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/38//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
