"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1148255|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Unionized||1630*||NR||NR|ug/L|||||||||||||||||Unionized||1.63||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6.25||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD, 200 H EXPT STUDY REVEALED NO DEATHS| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1242255|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Metamysidopsis elongata|Mysid|Animalia|Arthropoda|Crustacea||Malacostraca|Mysida|Mysidae|Metamysidopsis|elongata||Crustaceans|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not reported|~0.25-0.33 MM|Static|Fresh water|Lab|NR|Total||17100||NR||NR|ug/L|||||||||||||||||Total||17.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Not reported|Not coded|||| TESTID/53//MSMT/NR//DOSES/NR//SOURCE/NR//WTINT/NR//DNUM/NR//SEX/NR//TMETH/NR//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR JV//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||25|||||C||||7.2||8.0|ppm||||7.9||8.0|||||||NR|   TESTID/53//MSMT/NR//DOSES/NR//SOURCE/NR//WTINT/NR//DNUM/NR//SEX/NR//TMETH/NR//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR JV//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|Keller,A.E.|76251|Personal Communication to U.S. EPA:  Water Quality and Toxicity Data for Unpublished Unionid Mussel Tests|Memo to R.Pepin and C.Roberts,U.S.EPA Region 5,Chicago, IL:14 p.|2000|
1148254|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Unionized||1900*||NR||NR|ug/L|||||||||||||||||Unionized||1.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD, 200 H EXPT STUDY REVEALED NO DEATHS| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1136549|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ceriodaphnia reticulata|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Ceriodaphnia|reticulata||Crustaceans|Not reported|<|4||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Unionized||2710||2030||3670|ug/L|||||||||||||||||Unionized||2.71||2.03||3.67|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||2||NR||NR|Day(s)|Not reported|NR|302197|Satisfactory|Not coded|||CULTURING METHODOLOGY, EFFLUENT| ||25|||||C||||7.6||7.9|mg/L||||7.2||7.4|||||||NR|   |Mount,D.I., and T.J. Norberg|11181|A Seven-Day Life-Cycle Cladoceran Toxicity Test|Environ. Toxicol. Chem.3(3): 425-434|1984|
1072464|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Moina rectirostris|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Cladocera|Moinidae|Moina|rectirostris||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1000-1500 CELL/UL|Static|Fresh water|Lab|NR|Unionized||1500||NR||NR|ug/L|||||||||||||||||Unionized||1.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/PROBIT////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|262336|Concurrent control|Not coded|||| ||25|||||C|||||||NR||8.3|||||||||||NR|   |Gyore,K., and J. Olah|5708|Ammonia Tolerance of Moina rectirostris Leydig (Cladocera)|Aquac. Hung. (Szarvas)2:50-54|1980|
1072461|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Moina rectirostris|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Cladocera|Moinidae|Moina|rectirostris||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1000-1500 CELL/UL|Static|Fresh water|Lab|NR|Unionized||1610||NR||NR|ug/L|||||||||||||||||Unionized||1.61||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|262336|Concurrent control|Not coded|||| ||25|||||C|||||||NR||8.3|||||||||||NR|   |Gyore,K., and J. Olah|5708|Ammonia Tolerance of Moina rectirostris Leydig (Cladocera)|Aquac. Hung. (Szarvas)2:50-54|1980|
1136550|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Simocephalus vetulus|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Simocephalus|vetulus||Crustaceans|Not reported|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Unionized||2900||2540||3340|ug/L|||||||||||||||||Unionized||2.9||2.54||3.34|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR|<|1||NR||NR|Day(s)|Not reported|NR|77651|Satisfactory|Not coded|||CULTURING METHODOLOGY, EFFLUENT| ||25|||||C||||7.6||7.9|mg/L||||7.2||7.4|||||||NR|   |Mount,D.I., and T.J. Norberg|11181|A Seven-Day Life-Cycle Cladoceran Toxicity Test|Environ. Toxicol. Chem.3(3): 425-434|1984|
1148252|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Unionized||3330*||NR||NR|ug/L|||||||||||||||||Unionized||3.33||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD, 200 H EXPT STUDY REVEALED NO DEATHS| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1058226|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Mature||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NON-REPRODUCING|Renewal|Fresh water|Lab|NR|Total||13920||NR||NR|ug/L|||||||||||||||||Total||13.92||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||1||NR||NR|Day(s)|Not reported|NR|92525|Satisfactory|Not coded|||| ||20|||||C|||||||NR||7.0|||||||||||NR|   |Kaniewska-Prus,M.|4259|The Effect of Ammonia, Chlorine, and Chloramine Toxicity on the Mortality of Daphnia magna Straus|Pol. Arch. Hydrobiol.29(3-4): 607-624|1982|
1058235|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Simocephalus vetulus|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Simocephalus|vetulus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||8180||NR||NR|ug/L|||||||||||||||||Total||8.18||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NR||NR||NR||1||NR||NR|Day(s)|Not reported|NR|77651|Satisfactory|Not coded|||| ||20|||||C|||||||NR||7.0|||||||||||NR|   |Kaniewska-Prus,M.|4259|The Effect of Ammonia, Chlorine, and Chloramine Toxicity on the Mortality of Daphnia magna Straus|Pol. Arch. Hydrobiol.29(3-4): 607-624|1982|
1157826|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Orconectes nais|Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Orconectes|nais||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Unionized||3.15||NR||NR|mg/L|||||||||||||||||Unionized||3.15||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|306179|Concurrent control|Not coded|||ACCLIMATION| |||||||NR|||||||NR|||||||||||||NR|   |Hazel,R.H., C.E. Burkhead, and D.G. Huggins|13785|Development of Water Quality Criteria for Ammonia and Total Residual Chlorine for the Protection of Aquatic Life in Two Johnson County, Kansas Streams|ASTM Spec. Tech. Publ.:381-388|1982|
1058233|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Mature||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NON-REPRODUCING|Renewal|Fresh water|Lab|NR|Total||1740||NR||NR|ug/L|||||||||||||||||Total||1.74||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||1||NR||NR|Day(s)|Not reported|NR|35525|Satisfactory|Not coded|||RECOVERY| ||20|||||C|||||||NR||7.0|||||||||||NR|   |Kaniewska-Prus,M.|4259|The Effect of Ammonia, Chlorine, and Chloramine Toxicity on the Mortality of Daphnia magna Straus|Pol. Arch. Hydrobiol.29(3-4): 607-624|1982|
1148258|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 MM|Flow-through|Fresh water|Lab|NR|Unionized||2080*||NR||NR|ug/L|||||||||||||||||Unionized||2.08||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|52641|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1291593|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||0.53||NR||NR|ppm|||||||||||||||||Total||0.53||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA, SOLVENT NOT NAMED|35525|Carrier or solvent|Not coded|||| DOSES/NA ppm//TESTID/1//OEF/PIG SLURRY TESTED////|||||||NR|||||||NR|||||||||||||NR|   DOSES/NA ppm//TESTID/1//OEF/PIG SLURRY TESTED////|De la Torre,A.I., J.A. Jimqnez, M. Carballo, C. Fernandez, J. Roset, and M.J. Munoz|112318|Ecotoxicological Evaluation of Pig Slurry|Chemosphere41(10): 1629-1635|2000|
1136548|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia pulex|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|pulex||Crustaceans; Standard Test Species|Not reported|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Unionized||4130||3340||5100|ug/L|||||||||||||||||Unionized||4.13||3.34||5.1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||2||NR||NR|Day(s)|Not reported|NR|6669|Satisfactory|Not coded|||CULTURING METHODOLOGY, EFFLUENT| ||25|||||C||||7.6||7.9|mg/L||||7.2||7.4|||||||NR|   |Mount,D.I., and T.J. Norberg|11181|A Seven-Day Life-Cycle Cladoceran Toxicity Test|Environ. Toxicol. Chem.3(3): 425-434|1984|
1211591|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||117000||97000||143000|ug/L|Unionized||160||140||190|ug/L|||||||||Total||117||97||143|AI mg/L|Unionized||0.16||0.14||0.19|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|294128|Concurrent control|Not coded||NATURAL SEDIMENT|ZEOLITE TEST| ||23|||||C|||||||NR||||6.47||6.90|||||||NR|   |Besser,J.M., C.G. Ingersoll, E.N. Leonard, and D.R. Mount|19610|Effect of Zeolite on Toxicity of Ammonia in Freshwater Sediments:  Implications for Toxicity Identification Evaluation Procedures|Environ. Toxicol. Chem.17(11): 2310-2317|1998|
1211587|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||126000||95000||167000|ug/L|Unionized||1800||1400||2200|ug/L|||||||||Total||126||95||167|AI mg/L|Unionized||1.8||1.4||2.2|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|294128|Concurrent control|Not coded||FORMULATED SEDIMENT|ZEOLITE TEST| ||23|||||C|||||||NR||||7.29||7.83|||||||NR|   |Besser,J.M., C.G. Ingersoll, E.N. Leonard, and D.R. Mount|19610|Effect of Zeolite on Toxicity of Ammonia in Freshwater Sediments:  Implications for Toxicity Identification Evaluation Procedures|Environ. Toxicol. Chem.17(11): 2310-2317|1998|
1148256|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 MM|Flow-through|Fresh water|Lab|NR|Unionized||3400*||NR||NR|ug/L|||||||||||||||||Unionized||3.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.4167||NR||NR|Day(s)|Not reported|NR|52641|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1136547|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Not reported|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Unionized||4180||2900||6030|ug/L|||||||||||||||||Unionized||4.18||2.9||6.03|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||2||NR||NR|Day(s)|Not reported|NR|35525|Satisfactory|Not coded|||CULTURING METHODOLOGY, EFFLUENT| ||25|||||C||||7.6||7.9|mg/L||||7.2||7.4|||||||NR|   |Mount,D.I., and T.J. Norberg|11181|A Seven-Day Life-Cycle Cladoceran Toxicity Test|Environ. Toxicol. Chem.3(3): 425-434|1984|
1012071|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||25400||NR||NR|ug/L|||||||||||||||||Total||25.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|R|35525|Insufficient|Not coded|||LC50'S REPORTED FOR SULFATE,TOTAL NITRATE,TOTAL PHOSPHATE,MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Parkhurst,B.R., A.S. Bradshaw, J.L. Forte, and G.P. Wright|553|An Evaluation of the Acute Toxicity to Aquatic Biota of a Coal Conversion Effluent and its Major Components|Bull. Environ. Contam. Toxicol.23(3): 349-356|1979|
1058232|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Mature||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NON-REPRODUCING|Renewal|Fresh water|Lab|NR|Total||1980||NR||NR|ug/L|||||||||||||||||Total||1.98||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||1||NR||NR|Day(s)|Not reported|NR|35525|Satisfactory|Not coded|||| ||20|||||C|||||||NR||7.0|||||||||||NR|   |Kaniewska-Prus,M.|4259|The Effect of Ammonia, Chlorine, and Chloramine Toxicity on the Mortality of Daphnia magna Straus|Pol. Arch. Hydrobiol.29(3-4): 607-624|1982|
1148259|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 MM|Flow-through|Fresh water|Lab|NR|Unionized||1690*||NR||NR|ug/L|||||||||||||||||Unionized||1.69||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|52641|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1293449|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ceriodaphnia dubia|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Ceriodaphnia|dubia||Crustaceans; Standard Test Species|Neonate|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||14.01||NR||NR|mg/L|||||||||||||||||Total||14.01||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||7||NR||NR|Day(s)|Not reported|AMMONIA|117530|Concurrent control|Not coded|||| DOSES/0.1 to 80 mg/L//TESTID/1//OEF/EFFLUENT, WATER HARDNESS EFFECTS////|~|25*|||||C|||||||NR||8.3|||||||||||NR|   DOSES/0.1 to 80 mg/L//TESTID/1//OEF/EFFLUENT, WATER HARDNESS EFFECTS////|De Rosemond,S.J.C., and K. Liber|106249|Wastewater Treatment Polymers Identified as the Toxic Component of a Diamond Mine Effluent|Environ. Toxicol. Chem.23(9): 2234-2242|2004|
1148257|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 MM|Flow-through|Fresh water|Lab|NR|Unionized||2600*||NR||NR|ug/L|||||||||||||||||Unionized||2.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|52641|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
1148260|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 MM|Flow-through|Fresh water|Lab|NR|Unionized||1440*||NR||NR|ug/L|||||||||||||||||Unionized||1.44||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6.25||NR||NR|Day(s)|Not reported|NR|52641|Insufficient|Not coded||CONDUCTIVITY|LT50 RPTD| ||11.5|||||C|>|96|||||%||||7.8||8.0|||||||NR|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12506|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates.  3.  Ammonia|Arch. Hydrobiol.106(1): 61-70|1986|
