"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1315448|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.7 TO 1.3 G|Flow-through|Fresh water|Lab|NR|Total||1.35||NR||NR|ug/L|||||||||||||||||Total||0.00135||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||7||NR||NR|Day(s)|Not reported|CADMIUM|8022|Concurrent control|Not coded|||| DOSES/NA ug/L//TESTID/3//OEF/MIXTURE////||10|||||C|||||||NR|||||||||||||NR|   DOSES/NA ug/L//TESTID/3//OEF/MIXTURE////|Roch,M., and J.A. McCarter|45260|Survival and Hepatic Metallothionein in Developing Rainbow Trout Exposed to a Mixture of Zinc, Copper, and Cadmium|Bull. Environ. Contam. Toxicol.36:168-175|1986|
1121637|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|45 MM, 36 G|Flow-through|Fresh water|Lab|NR|Total||7.40||1.70||14.2|ug/L|||||||||||||||||Total||0.0074||0.0017||0.0142|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Satisfactory|Not coded||CONDUCTIVITY 711 UMHOS/CM|| ENDPT/PROBIT//||13.2|||||C||8.7|||||mg/L||6.78|||||||||||NR|   ENDPT/PROBIT//|Davies,P.H., W.C. Gorman, C.A. Carlson, and S.F. Brinkman|9536|Effect of Hardness on Bioavailability and Toxicity of Cadmium to Rainbow Trout|Chem. Spec. Bioavail.5(2): 67-77|1993|
1002048|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|100 MM|Flow-through|Fresh water|Lab|NR|Total||1160||NR||NR|ug/L|||||||||||||||||Total||1.16||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Not reported|Not coded|||FIELD STUDY| ||7|||||C|||||||NR|||||||||||||NR|   |Goettl,J.P.,Jr., J.R. Sinley, and P.H. Davies|285|Water Pollution Studies|Job Progress Report, Federal Aid Project F-33-R-9, DNR, Boulder, CO:96 p.|1974|
1121640|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|50 MM|Flow-through|Fresh water|Lab|NR|Total||6.57||5.72||7.57|ug/L|||||||||||||||||Total||0.00657||0.00572||0.00757|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Satisfactory|Not coded||CONDUCTIVITY 464 UMHOS/CM|| ENDPT/PROBIT//||13.4|||||C||8.3|||||mg/L||7.03|||||||||||NR|   ENDPT/PROBIT//|Davies,P.H., W.C. Gorman, C.A. Carlson, and S.F. Brinkman|9536|Effect of Hardness on Bioavailability and Toxicity of Cadmium to Rainbow Trout|Chem. Spec. Bioavail.5(2): 67-77|1993|
1008737|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3 CM|Static|Fresh water|Lab|NR|Total||91||45||180|ug/L|||||||||||||||||Total||0.091||0.045||0.18|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not coded|||PLASMA EFFECTS & GILL ACTIVITY| ||||15||15.5|C|>|90|||||%||7.2|||||||||||NR|   |Calamari,D., R. Marchetti, and G. Vailati|459|Influence of Water Hardness on Cadmium Toxicity to Salmo gairdneri Rich|Water Res.14(10): 1421-1426|1980|
1119169|7440439|Cadmium|Not reported|Not reported|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||9||NR||NR|ug/L|||||||||||||||||Total||0.009||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|8022|Not reported|Not coded|||| ||17.3|||||C|||||||NR|||||||||||||NR|   |Kumada,H., S. Kimura, M. Yokote, and Y. Matida|9245|Acute and Chronic Toxicity, Uptake and Retention of Cadmium in Freshwater Organisms|Bull. Freshw. Fish. Res. Lab. (Tokyo)22(2): 157-165|1973|
1058185|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||10||NR||NR|ug/L|||||||||||||||||Total||0.01||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not reported||NR||NR||NR||7||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not coded|||LT50| ||||11.0||12.5|C|||||||NR|||||||||||||NR|   |Ball,I.R.|4252|The Toxicity of Cadmium to Rainbow Trout (Salmo gairnderii Richardson)|Water Res.1:805-806|1967|
1119171|7440439|Cadmium|Not reported|Not reported|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||5||NR||NR|ug/L|||||||||||||||||Total||0.005||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Not reported|NR|8022|Not reported|Not coded|||| ||17.3|||||C|||||||NR|||||||||||||NR|   |Kumada,H., S. Kimura, M. Yokote, and Y. Matida|9245|Acute and Chronic Toxicity, Uptake and Retention of Cadmium in Freshwater Organisms|Bull. Freshw. Fish. Res. Lab. (Tokyo)22(2): 157-165|1973|
1121638|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|50 MM|Flow-through|Fresh water|Lab|NR|Total||5.92||4.34||9.11|ug/L|||||||||||||||||Total||0.00592||0.00434||0.00911|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Satisfactory|Not coded||CONDUCTIVITY 745 UMHOS/CM|| ENDPT/PROBIT//||13.3|||||C||8.1|||||mg/L||6.96|||||||||||NR|   ENDPT/PROBIT//|Davies,P.H., W.C. Gorman, C.A. Carlson, and S.F. Brinkman|9536|Effect of Hardness on Bioavailability and Toxicity of Cadmium to Rainbow Trout|Chem. Spec. Bioavail.5(2): 67-77|1993|
1215013|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Hypophthalmichthys molitrix|Silver Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Hypophthalmichthys|molitrix||Fish; U.S. Invasive Species|Fry||NR||25||30|Day(s)|Not reported||NC||NC||NC|NC|Not coded|400 MG, 3.24 CM|Not reported|Fresh water|Lab|NR|Total||43||28||57|ppm|||||||||||||||||Total||43||28||57|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||96||NR||NR|Day(s)|Not reported|NR|13095|Multiple types of controls were reported by the author|Not coded|||MIXTURE| ||19.0|||||C|||||||NR||7.2|||||||||||NR|   |Dutta,T.K., and A. Kaviraj|20137|Effects of Lime Acclimation on the Susceptibility of Two Freshwater Teleosts and One Oligochaete Worm to Metallic Pollutant Cadmium|Folia Biol. (Prague)44(3/4): 143-148|1996|
1067796|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067790|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L1|Static|Fresh water|Lab|NR|Formulation||21530||9990||46410|ug/L|||||||||||||||||Formulation||21.53||9.99||46.41|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1297995|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||9||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||0.5||NR||NR|ppm|||||||||||||||||Total||0.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/7//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/7//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1298084|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||3||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|0.8 CM LENGTH|Static|Fresh water|Lab|6|Total||0.9||NR||NR|ppm|||||||||||||||||Total||0.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|33397|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/66//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/66//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1144013|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hydropsyche angustipennis|Caddisfly|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|Hydropsychidae|Hydropsyche|angustipennis||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|10-15 MM|Flow-through|Fresh water|Lab|NR|Total|>|200000||NR||NR|ug/L|||||||||||||||||Total|>|200||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|329908|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1067792|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L2|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067795|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067801|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L4|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1297979|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||4||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|0.8 CM LENGTH|Static|Fresh water|Lab|6|Total||0.9||NR||NR|ppm|||||||||||||||||Total||0.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/4//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/4//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1143996|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Ephemerella ignita|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemerellidae|Ephemerella|ignita||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||61000||NR||NR|ug/L|||||||||||||||||Total||61||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR||Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143995|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Ephemerella ignita|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemerellidae|Ephemerella|ignita||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||54000||NR||NR|ug/L|||||||||||||||||Total||54||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR||Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143997|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Ephemerella ignita|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemerellidae|Ephemerella|ignita||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||19000||NR||NR|ug/L|||||||||||||||||Total||19||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR||Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1298040|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||1||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||0.4||NR||NR|ppm|||||||||||||||||Total||0.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|33397|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/64//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/64//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
